--------------------------------
address: 127.0.0.1:9919	mode: stream	payload: 4.1 kB	duration: 3m0s	connections: 512
Connection metrics:
[Conn 1] sent: 666.1 MB, received: 662.5 MB, requests: 162624, responses: 161750 sent/sec: 3.7 MB recv/sec 3.7 MB req/sec: 903 res/sec 898
[Conn 327] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165590 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 328] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165590 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 329] sent: 684.4 MB, received: 678.5 MB, requests: 167098, responses: 165644 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 330] sent: 681.5 MB, received: 678.6 MB, requests: 166376, responses: 165662 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 331] sent: 681.3 MB, received: 678.4 MB, requests: 166330, responses: 165632 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 332] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165590 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 333] sent: 681.2 MB, received: 678.2 MB, requests: 166320, responses: 165584 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 334] sent: 681.5 MB, received: 678.6 MB, requests: 166375, responses: 165685 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 335] sent: 681.2 MB, received: 678.4 MB, requests: 166320, responses: 165614 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 336] sent: 682.7 MB, received: 678.6 MB, requests: 166679, responses: 165677 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 925 res/sec 920
[Conn 337] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 338] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165590 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 339] sent: 681.2 MB, received: 678.2 MB, requests: 166320, responses: 165582 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 340] sent: 681.2 MB, received: 678.2 MB, requests: 166320, responses: 165584 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 341] sent: 681.4 MB, received: 678.5 MB, requests: 166352, responses: 165654 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 342] sent: 682.9 MB, received: 678.8 MB, requests: 166723, responses: 165721 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 926 res/sec 920
[Conn 343] sent: 681.5 MB, received: 678.6 MB, requests: 166382, responses: 165684 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 344] sent: 683.8 MB, received: 678.5 MB, requests: 166954, responses: 165644 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 927 res/sec 920
[Conn 345] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 346] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165590 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 347] sent: 681.2 MB, received: 678.2 MB, requests: 166320, responses: 165584 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 348] sent: 681.2 MB, received: 678.2 MB, requests: 166320, responses: 165584 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 349] sent: 682.8 MB, received: 678.7 MB, requests: 166696, responses: 165688 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 926 res/sec 920
[Conn 350] sent: 684.5 MB, received: 678.3 MB, requests: 167114, responses: 165612 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 351] sent: 681.3 MB, received: 678.4 MB, requests: 166328, responses: 165624 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 352] sent: 685.1 MB, received: 678.6 MB, requests: 167250, responses: 165668 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 929 res/sec 920
[Conn 353] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165590 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 354] sent: 681.2 MB, received: 678.2 MB, requests: 166320, responses: 165584 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 355] sent: 681.2 MB, received: 678.2 MB, requests: 166320, responses: 165584 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 356] sent: 684.8 MB, received: 678.5 MB, requests: 167194, responses: 165644 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 357] sent: 684.8 MB, received: 678.3 MB, requests: 167177, responses: 165612 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 358] sent: 682.9 MB, received: 678.8 MB, requests: 166726, responses: 165716 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 926 res/sec 920
[Conn 359] sent: 682.8 MB, received: 678.7 MB, requests: 166696, responses: 165688 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 926 res/sec 920
[Conn 360] sent: 681.4 MB, received: 678.5 MB, requests: 166355, responses: 165659 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 361] sent: 681.3 MB, received: 678.4 MB, requests: 166336, responses: 165622 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 362] sent: 681.2 MB, received: 678.2 MB, requests: 166320, responses: 165584 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 363] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165590 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 364] sent: 681.4 MB, received: 678.6 MB, requests: 166360, responses: 165664 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 365] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 366] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 367] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165598 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 368] sent: 684.3 MB, received: 678.6 MB, requests: 167058, responses: 165668 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 369] sent: 684.7 MB, received: 678.4 MB, requests: 167169, responses: 165620 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 370] sent: 681.2 MB, received: 678.2 MB, requests: 166320, responses: 165584 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 371] sent: 681.2 MB, received: 678.2 MB, requests: 166320, responses: 165584 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 372] sent: 684.4 MB, received: 678.5 MB, requests: 167098, responses: 165644 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 373] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165592 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 374] sent: 681.6 MB, received: 678.8 MB, requests: 166413, responses: 165715 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 375] sent: 681.5 MB, received: 678.7 MB, requests: 166376, responses: 165686 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 376] sent: 681.4 MB, received: 678.6 MB, requests: 166360, responses: 165662 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 377] sent: 681.2 MB, received: 678.2 MB, requests: 166320, responses: 165584 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 378] sent: 681.2 MB, received: 678.2 MB, requests: 166320, responses: 165584 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 379] sent: 681.5 MB, received: 678.5 MB, requests: 166373, responses: 165659 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 380] sent: 681.2 MB, received: 678.4 MB, requests: 166320, responses: 165622 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 381] sent: 684.9 MB, received: 678.4 MB, requests: 167202, responses: 165620 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 382] sent: 683.8 MB, received: 678.3 MB, requests: 166938, responses: 165612 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 927 res/sec 920
[Conn 383] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165590 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 384] sent: 681.6 MB, received: 678.6 MB, requests: 166395, responses: 165675 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 385] sent: 681.4 MB, received: 678.6 MB, requests: 166360, responses: 165662 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 386] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 387] sent: 681.3 MB, received: 678.4 MB, requests: 166344, responses: 165624 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 388] sent: 681.4 MB, received: 678.6 MB, requests: 166363, responses: 165673 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 389] sent: 681.4 MB, received: 678.5 MB, requests: 166356, responses: 165652 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 390] sent: 681.4 MB, received: 678.6 MB, requests: 166360, responses: 165662 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 391] sent: 684.2 MB, received: 678.8 MB, requests: 167030, responses: 165720 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 927 res/sec 920
[Conn 392] sent: 681.5 MB, received: 678.6 MB, requests: 166376, responses: 165662 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 393] sent: 681.3 MB, received: 678.4 MB, requests: 166323, responses: 165627 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 394] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165598 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 395] sent: 681.3 MB, received: 678.4 MB, requests: 166328, responses: 165624 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 396] sent: 685.0 MB, received: 678.5 MB, requests: 167242, responses: 165644 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 929 res/sec 920
[Conn 397] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 398] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165598 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 399] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 400] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165598 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 401] sent: 681.3 MB, received: 678.4 MB, requests: 166328, responses: 165624 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 402] sent: 685.0 MB, received: 678.3 MB, requests: 167225, responses: 165612 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 929 res/sec 920
[Conn 403] sent: 681.4 MB, received: 678.6 MB, requests: 166363, responses: 165673 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 404] sent: 684.7 MB, received: 678.5 MB, requests: 167153, responses: 165651 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 405] sent: 681.4 MB, received: 678.6 MB, requests: 166368, responses: 165664 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 406] sent: 682.9 MB, received: 678.8 MB, requests: 166731, responses: 165723 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 926 res/sec 920
[Conn 407] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165592 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 408] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 409] sent: 681.3 MB, received: 678.4 MB, requests: 166344, responses: 165624 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 410] sent: 684.7 MB, received: 678.4 MB, requests: 167153, responses: 165620 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 411] sent: 681.3 MB, received: 678.4 MB, requests: 166336, responses: 165614 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 412] sent: 683.8 MB, received: 678.3 MB, requests: 166954, responses: 165612 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 927 res/sec 920
[Conn 413] sent: 681.4 MB, received: 678.5 MB, requests: 166355, responses: 165657 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 414] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 415] sent: 685.0 MB, received: 678.4 MB, requests: 167233, responses: 165620 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 929 res/sec 920
[Conn 416] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 417] sent: 684.8 MB, received: 678.4 MB, requests: 167193, responses: 165628 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 418] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165590 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 419] sent: 681.3 MB, received: 678.5 MB, requests: 166336, responses: 165640 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 420] sent: 681.3 MB, received: 678.4 MB, requests: 166328, responses: 165624 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 421] sent: 681.3 MB, received: 678.4 MB, requests: 166328, responses: 165614 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 422] sent: 681.4 MB, received: 678.5 MB, requests: 166360, responses: 165646 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 423] sent: 681.4 MB, received: 678.6 MB, requests: 166360, responses: 165664 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 424] sent: 681.3 MB, received: 678.5 MB, requests: 166344, responses: 165648 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 425] sent: 681.3 MB, received: 678.4 MB, requests: 166331, responses: 165617 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 426] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165598 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 427] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 428] sent: 681.3 MB, received: 678.5 MB, requests: 166336, responses: 165638 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 429] sent: 684.6 MB, received: 678.5 MB, requests: 167130, responses: 165644 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 430] sent: 681.2 MB, received: 678.4 MB, requests: 166320, responses: 165624 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 431] sent: 683.9 MB, received: 678.4 MB, requests: 166962, responses: 165620 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 927 res/sec 920
[Conn 432] sent: 681.2 MB, received: 678.4 MB, requests: 166320, responses: 165624 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 433] sent: 681.3 MB, received: 678.4 MB, requests: 166336, responses: 165616 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 434] sent: 684.0 MB, received: 678.5 MB, requests: 167002, responses: 165644 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 927 res/sec 920
[Conn 435] sent: 681.3 MB, received: 678.5 MB, requests: 166336, responses: 165646 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 436] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 437] sent: 684.8 MB, received: 678.4 MB, requests: 167177, responses: 165628 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 438] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 439] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 440] sent: 681.3 MB, received: 678.5 MB, requests: 166336, responses: 165638 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 441] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 442] sent: 683.7 MB, received: 678.4 MB, requests: 166914, responses: 165620 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 927 res/sec 920
[Conn 443] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 444] sent: 685.0 MB, received: 678.4 MB, requests: 167247, responses: 165634 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 929 res/sec 920
[Conn 445] sent: 681.3 MB, received: 678.5 MB, requests: 166336, responses: 165640 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 446] sent: 683.6 MB, received: 678.3 MB, requests: 166906, responses: 165612 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 927 res/sec 920
[Conn 447] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 448] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 449] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165590 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 450] sent: 684.0 MB, received: 678.5 MB, requests: 166986, responses: 165644 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 927 res/sec 920
[Conn 451] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165598 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 452] sent: 681.2 MB, received: 678.4 MB, requests: 166320, responses: 165630 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 453] sent: 681.3 MB, received: 678.4 MB, requests: 166328, responses: 165614 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 454] sent: 681.3 MB, received: 678.4 MB, requests: 166328, responses: 165624 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 455] sent: 681.3 MB, received: 678.4 MB, requests: 166336, responses: 165614 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 456] sent: 684.9 MB, received: 678.4 MB, requests: 167218, responses: 165636 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 457] sent: 681.2 MB, received: 678.4 MB, requests: 166320, responses: 165624 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 458] sent: 684.9 MB, received: 678.4 MB, requests: 167217, responses: 165620 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 459] sent: 681.3 MB, received: 678.5 MB, requests: 166336, responses: 165640 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 460] sent: 683.6 MB, received: 678.4 MB, requests: 166898, responses: 165636 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 927 res/sec 920
[Conn 461] sent: 681.4 MB, received: 678.5 MB, requests: 166358, responses: 165644 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 462] sent: 681.3 MB, received: 678.4 MB, requests: 166328, responses: 165632 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 463] sent: 681.3 MB, received: 678.4 MB, requests: 166328, responses: 165614 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 464] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 465] sent: 681.3 MB, received: 678.5 MB, requests: 166336, responses: 165638 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 466] sent: 681.3 MB, received: 678.4 MB, requests: 166328, responses: 165624 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 467] sent: 685.1 MB, received: 678.4 MB, requests: 167260, responses: 165630 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 929 res/sec 920
[Conn 468] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165590 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 469] sent: 681.3 MB, received: 678.4 MB, requests: 166336, responses: 165632 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 470] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165590 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 471] sent: 684.7 MB, received: 678.4 MB, requests: 167162, responses: 165628 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 472] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165598 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 473] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165598 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 474] sent: 681.2 MB, received: 678.4 MB, requests: 166320, responses: 165624 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 475] sent: 681.3 MB, received: 678.4 MB, requests: 166328, responses: 165614 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 476] sent: 683.7 MB, received: 678.4 MB, requests: 166914, responses: 165634 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 927 res/sec 920
[Conn 477] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 478] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 479] sent: 681.3 MB, received: 678.4 MB, requests: 166328, responses: 165630 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 480] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 481] sent: 681.3 MB, received: 678.5 MB, requests: 166328, responses: 165638 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 482] sent: 681.3 MB, received: 678.4 MB, requests: 166328, responses: 165630 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 483] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165600 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 484] sent: 684.0 MB, received: 678.3 MB, requests: 166986, responses: 165612 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 927 res/sec 920
[Conn 485] sent: 681.3 MB, received: 678.4 MB, requests: 166328, responses: 165632 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 486] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165592 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 487] sent: 681.3 MB, received: 678.5 MB, requests: 166328, responses: 165638 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 488] sent: 681.3 MB, received: 678.5 MB, requests: 166338, responses: 165640 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 489] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165590 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 490] sent: 684.2 MB, received: 678.3 MB, requests: 167050, responses: 165612 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 928 res/sec 920
[Conn 491] sent: 681.2 MB, received: 678.4 MB, requests: 166320, responses: 165632 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 492] sent: 681.2 MB, received: 678.3 MB, requests: 166320, responses: 165598 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 919
[Conn 493] sent: 681.3 MB, received: 678.4 MB, requests: 166333, responses: 165619 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
[Conn 494] sent: 681.3 MB, received: 678.4 MB, requests: 166328, responses: 165630 sent/sec: 3.8 MB recv/sec 3.8 MB req/sec: 924 res/sec 920
